ctgr,input,probe_asn,measurement_start_time,location,accessible,blocking,explorer,api
NEWS,http://www.theregister.co.uk,36992,2017-11-24 4:47:33,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=ZHOa%2FE2QUnriQlTxL3hZ1bTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuTyd5AKVL11a1mFA%2FFMzfTesPkDegLwoZRcw6SXXg0Kw%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.theregister.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-138780982
NEWS,http://www.theregister.co.uk,36992,2017-11-24 4:47:33,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=PetstW8Z0NULI%2Bt4zqakVLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C919XgWNXboPMT1nc6MtjEXbSBADfGPyC%2B862huKdFTKsED8i0lP7JwVawzwLDIDL0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYGmuZuWZKMBlm59ZwJ8m1WH%2FKNTmEqx%2Baxt1pA2gKO2ggTAu1uNDX0qjyNyH1eYZ0kF99grcT%2FztI2RIfNXff8kzEno6uGODoczJu8%2BaB8i69eBIVqsCshEyPR3hvA6STygkqDGuxV561j4yqJOsrgp8I6PMtGlQQLUW1028u0EK8IcTFaT6NoXgpXgaOjf9zuLW0JZdNwEvfrgvLCxud8j6mFvzqwpIBBAY3epAsqznONgQxcnj7XiO9cctYfDgvf6swPXi69Ut62CDTdaT%2FvEz1NUvk72Mw2iaiulLgmtFi0WFS5IZqIaMALYeCELNm5K%2B%2Fo3IQqxD%2F%2BPaCQO8m4cdLAz1mvTaZ7RUgf0rJUd9WsLdUOSxG0EnR2A2G4VthKNzaqvSuyYYgejBE6betz54xhII%2FBANXsa74dGbASLZKvpXAYunutGYdUvQpdt82hG74MWDMvdDSW6tlcBa6DJE500qBEWREvYvuWfuBW6w%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.theregister.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-138780982
NEWS,http://www.theregister.co.uk,36992,2017-11-24 4:47:33,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=PetstW8Z0NULI%2Bt4zqakVLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C919XgWNXboPMT1nc6MtjEXbSBADfGPyC%2B862huKdFTKsED8i0lP7JwVawzwLDIDL0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvaoKPRVmhezI0tORCxGQwEDAuP4IU8NFEMI6Icxc5xhtb11YnE5cJJhxjL1geaRUP4hL85qtjDJbIWRM5OTXo1U,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.theregister.co.uk,http://api.ooni.io/api/v1/measurement/temp-id-138780982
HOST,http://www.tripod.lycos.com/,36992,2017-11-24 4:52:13,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2F3LSm5DkZJ%2FsA4XI7%2FoCFbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CtHMsL34cmfTdkHZHTczb63vDpfZlXtyivNQJmbz7KDPJrE%2BP7Q2Z7B4p5Kk7tqgqpLvS16E166zS485KBZXfqZZ8mOM1J1%2BNVnfeoIdpDQEUQMcBs1IFpteYz9QYKpBIYo9%2B%2FYAOcJOonsCp1T4ks6pUa8IevgHdv3UHQMPeRWQrzUobzvy95UXBwVLodExCd2ex2A%2FNWVuoDHWXXisgm%2F5YJvbS26nqUOr2z85hSrjbvbCA4X0I3%2Fx4nPF58d601A4gF8U%2FIMxMf1Qhdhhg8gZAtNy1T9PwHXHu0iNlDUlclmoBxt4U8lDwLEeIoVxR5za2B%2BEaJ4CfB4CyV92lfFasH0DMhLyG6N5od0G2V%2F37mk8ijEUnP0GoncgDguzoMJkwWwGIe%2Bpf9vDceLilP3cC9i9SctF5%2BIhGARPTN77FDj2AIXAcVgeEhb9ukcIWHgwFj3pwiQJhDNTZ%2F8yXkyFsnIudFmFps2iQP1jo%2BOVls0KyYVhqNl9ct%2BPLeOKnRvS3kR01NbBIYvEO5rCLaqGtIOgEe3pwimpOIjDcObcUUjDLwxoqsr0rNzqOacKBu7%2FtgjVfvFgQy1XNW7W92VcoMdNCTR5ZrZJo0nIPIQvf1Dyp%2BtgtxkOfT9sj83hu,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.tripod.lycos.com/,http://api.ooni.io/api/v1/measurement/temp-id-138780992
HOST,http://www.tripod.lycos.com/,36992,2017-11-24 4:52:13,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2F3LSm5DkZJ%2FsA4XI7%2FoCFbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CtHMsL34cmfTdkHZHTczb63vDpfZlXtyivNQJmbz7KDPJrE%2BP7Q2Z7B4p5Kk7tqgqpLvS16E166zS485KBZXfqZZ8mOM1J1%2BNVnfeoIdpDQEUQMcBs1IFpteYz9QYKpBIW8jRS9uMq%2BGBAbE7YAhNUNfP5lXfOiQIwioCK6oooYVYyt8gBBmV7s0C9CSUwrO1n8yUmChKSuGVUEz30LOXtA%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.tripod.lycos.com/,http://api.ooni.io/api/v1/measurement/temp-id-138780992
HOST,http://www.tripod.lycos.com/,36992,2017-11-24 4:52:13,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2F3LSm5DkZJ%2FsA4XI7%2FoCFbTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuK24G7b6ZPCbDanqNjPMJUgq2jmOgIl%2Bt3RNZ%2B3%2B0R2U%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.tripod.lycos.com/,http://api.ooni.io/api/v1/measurement/temp-id-138780992
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=JynHH6As1p7TpAvHAWQyrLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CFYhlac5kMGb02Xh4PSaZGQdtHlbzqJ%2FuC0PmxxA0VUXdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5uuOPvs%2BT0tdP9PPmMGJRczdf4%2BNGowQ5fgnvrajt5DBT12wGg%2FlKtnc1p6A%2FNFmS9NpTEeyYFgRmbT1KHC6nR13XijvOHzEeD9cxgn1lZzQhKh81KyRT2OcbcFSP73eRl9uWUtLMgN55K1bFiTohX4oKYYo5eC50JQtjx00bpqQeMavvdLe9Cmhfh%2FukWxO8JYHZT1ecMRDyss%2Bdnzb%2BoagRIvXQ%2Fw%2BsSkYWbEZqmMNwtJ5%2F5fmXJBh%2F008z7EbQnm6QNzNXirPR7TAMROwksHihpnXXcL6peTYS8lh1IZvz5AAi9pTvm0YF4wGtpyKlNGMEQEWKjaPrv3XDqRwd12Q,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=JynHH6As1p7TpAvHAWQyrLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CFYhlac5kMGb02Xh4PSaZGQdtHlbzqJ%2FuC0PmxxA0VUXdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89MEsYyTEfB%2BbkW68g8TZodQ12fhaHgk5m%2F9pwkrXwz%2F2JDel952gFrf5ceWBnydysqI6iqvp7Fb8yJE%2Bw8dBnDVyF6EUmX6RrnTMl2pYhlw1g%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=JynHH6As1p7TpAvHAWQyrLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuly%2FFtz%2Fjkb84%2F%2BITX65Lh%2Fn%2B5eEDPw58DHQHWL1qLYA%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=vSfUqc%2FMj74Gy9FtZPsboLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C8xnxeK3BG%2B9niqA1%2FIoDa5S0jKQF0KDCbrQa7219kOEPx2rR7%2Bb%2Bec7wRL9jWHb90TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYGmuZuWZKMBlm59ZwJ8m1WH%2FKNTmEqx%2Baxt1pA2gKO2ggTAu1uNDX0qjyNyH1eYZ0kF99grcT%2FztI2RIfNXff8kzEno6uGODoczJu8%2BaB8i69eBIVqsCshEyPR3hvA6STygkqDGuxV561j4yqJOsrgp8I6PMtGlQQLUW1028u0EK8IcTFaT6NoXgpXgaOjf9zJor4W46T42DzQT5WznGoI8b%2FPfe5Q9QPKgkjNBfpHmSuy6Lu8VeIDa25%2BH%2FRCdcvNAzpM%2BAO7TiyEh5MQQRRcTc9MGsG9iH5bjIKyj3ozejJYEr5HIJ%2BIH5ApL2AE35uK3FG%2BqR46vjqpb0I7qtyRhygSy0BYKiW4Sb6gcgr9L0f9MCleDG54MwWysk3%2FOIvrxgOKZRnNA5v4edzhTxlusqyKTVNfjJnWzvnFkc8954DVb%2FV7010c8uaADD%2FTPU7hUQ13FMIQO78FpMwxIqWKTXwAgVcYlEP5ervtdVPJYrrmjioE1p%2FjdrxkBmkZY3PX2mWEA7zkh3ec0yJzvWO2ljNQsZ%2BbzYm1zDG%2BX991ws%2BiyC2%2BER3kjLEbopiOwKYlLwZO99FCxQBEq2aIA0du,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=vSfUqc%2FMj74Gy9FtZPsboLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C8xnxeK3BG%2B9niqA1%2FIoDa5S0jKQF0KDCbrQa7219kOEPx2rR7%2Bb%2Bec7wRL9jWHb90TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvaMEfMZ4kgOPTNjnAphrU3S6D%2F4ZCdoC1%2F1%2F1PUXUq%2BVINSzwBNS9efkpmJHZJShU0FFGqXmRGdthdUorPsAXdQw%2F8TxJV0dx5ylf0anqZ21yUvBk730ULFAESrZogDR24%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
IGO,http://www.un.org/rights/,36992,2017-11-24 4:57:21,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=vSfUqc%2FMj74Gy9FtZPsboLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuly%2FFtz%2Fjkb84%2F%2BITX65Lh%2Fn%2B5eEDPw58DHQHWL1qLYA%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.un.org/rights/,http://api.ooni.io/api/v1/measurement/temp-id-138781008
PUBH,http://www.unaids.org,36992,2017-11-24 4:57:48,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2BAdyfmyKJ1SUsEQUatTUn7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C5BJFuNizHcwsYezNfvECUvp697NCstbkHPRkoaFahphPPmXbMmEAbb20dCTduips0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvYGmuZuWZKMBlm59ZwJ8m1WH%2FKNTmEqx%2Baxt1pA2gKO2ggTAu1uNDX0qjyNyH1eYZ0kF99grcT%2FztI2RIfNXff8kzEno6uGODoczJu8%2BaB8i69eBIVqsCshEyPR3hvA6STygkqDGuxV561j4yqJOsrgp8I6PMtGlQQLUW1028u0EK8IcTFaT6NoXgpXgaOjf9wqh7SI330EaaxPMt8raHS%2F0Z%2Fr7dsKpRVPl4%2FmRUsw5D%2Bym8gY7mx54nWr4NclTeuapHFcpId6X69NGD8UUuFYqPjN7D5g7O%2BaCaByb0XFPr6m2weVabOpBnXoFRFzlzOK3FG%2BqR46vjqpb0I7qtyRhygSy0BYKiW4Sb6gcgr9LzBvE2qn0GS%2FSaMyHDuB0O3Ug%2FsT2eZbZ6JuDql9fi5HmUTBQ9h5W5oYKkmTGwxQv6QdDuMSfr1oC5awUmCsbCm26TOV6TprFKR0fUVmIPyUqHYLrzYwxhLuIpplyva6Ba%2BqBk3Bje%2BTD%2BFpcoKa9ik%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unaids.org,http://api.ooni.io/api/v1/measurement/temp-id-138781009
PUBH,http://www.unaids.org,36992,2017-11-24 4:57:48,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=%2BAdyfmyKJ1SUsEQUatTUn7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75C3Id1CGLqAMefXMW%2BLP74yBu5%2F7clriXDnuWo0rrKF3wKv9g%2FxAYm0rCN%2F4dFNZMJ0TjTJ3pfSrZIJGNdBJg3PN9OBjHEJEja%2F%2BAIwrBwdvbzOCZ%2Fkow%2FbXrdn4s0N9G1EJTp7KRW1nQZMCVsoOXlP7sQ6NZuqIsfctve9lRf%2FnThHhwAS2u6COrIJMqaDSkc,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unaids.org,http://api.ooni.io/api/v1/measurement/temp-id-138781009
PUBH,http://www.unaids.org,36992,2017-11-24 4:57:48,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=gWAIUt2hYh2RR2%2FZWuycwrTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuSSCFqSxwjVWpsyyEnAn7LD%2FE846qQijmjZcB2KO9dRo%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unaids.org,http://api.ooni.io/api/v1/measurement/temp-id-138781009
PUBH,http://www.unaids.org,36992,2017-11-24 4:57:48,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=C7iLI32oqmx75H9QkwCuBrTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuSSCFqSxwjVWpsyyEnAn7LD%2FE846qQijmjZcB2KO9dRo%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unaids.org,http://api.ooni.io/api/v1/measurement/temp-id-138781009
HUMR,http://www.unfpa.org/swp,36992,2017-11-24 4:58:24,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=heNnoJvsIgbgXftNX7z9abTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuFJYoLQF451zV8AHVxIR8eM%2FwZ%2FlzA4LhkeythaV78b4%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unfpa.org/swp,http://api.ooni.io/api/v1/measurement/temp-id-138781010
HUMR,http://www.unfpa.org/swp,36992,2017-11-24 4:58:24,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=heNnoJvsIgbgXftNX7z9abTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CAlfmIWz2a0D6d7pxQPxp6nymrnJ52j%2FocSnWl6dxLzzdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89OJSkDWOLvyM0VFpYcpalV8E4vbxzFAYpTP2tAccMu4VLB7w%2FUapKFMV%2BqRGQRNeG2c2d0aVFa13Ph3ZSPWTMpP,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unfpa.org/swp,http://api.ooni.io/api/v1/measurement/temp-id-138781010
HUMR,http://www.unfpa.org/swp,36992,2017-11-24 4:58:24,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=heNnoJvsIgbgXftNX7z9abTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CAlfmIWz2a0D6d7pxQPxp6nymrnJ52j%2FocSnWl6dxLzzdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5utTj6syYtE6CP5S1VEbYbnBpYXMWKtlbxdpbNSNCQDkj1epPdcTmWL4%2BT0eo%2BfMnvtpTEeyYFgRmbT1KHC6nR13XijvOHzEeD9cxgn1lZzQhKh81KyRT2OcbcFSP73eRl8F5p0oEwx3mkfRvvYp9BZvQcqYKf4vVQTHBkGMRtXy9lZ6gFxc%2BSO8gmAvgmuZeuemCmcZUKEk13%2BpcJx%2FZYjfTBi%2F%2Bb19GVHMZmFDEHU7kFTXktLJKJRuoYUBQOENTj0zJeVxhCcM3FVSeJaPOwCI,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unfpa.org/swp,http://api.ooni.io/api/v1/measurement/temp-id-138781010
HUMR,http://www.unhcr.org,36992,2017-11-24 4:58:29,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=FPkay5O2O2NRImLAGt4Tf7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CTFcbENNRYJ4Iobiuig9fuej2GH8TbnsWoPcN9PmHrd%2FdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89PJweIbtnc7O%2FQTwQQTnyNAKijAOFonxxXG5GW1x%2B%2B1K2ICiCyDECgjuQ%2Fmzj5sIdrL8tMQr2npA1DrgOolORoH,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unhcr.org,http://api.ooni.io/api/v1/measurement/temp-id-138781011
HUMR,http://www.unhcr.org,36992,2017-11-24 4:58:29,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=SKY4MceFbIa4kkjDHBYmxLTwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDu37at1BBGOiqoMmAP9P1%2BDejLlaTFtwGQ%2BqSwAQYLmw4%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unhcr.org,http://api.ooni.io/api/v1/measurement/temp-id-138781011
HUMR,http://www.unhcr.org,36992,2017-11-24 4:58:29,http://notification.etisalat.com.eg/etisalat/notification/redirectionactions.html?ID=162?param=FPkay5O2O2NRImLAGt4Tf7TwKFvpz3XDUFwPTFpAPr%2BTicKBh%2BLeR%2BK88te4nGDuug5oaoeXGVA5jyIdvIbP4hz%2BYJ49WsL5yAKKZau8W21GBl6QjfeAPSMZoBTiy2dadIUJ1ptbzVKGhNK%2F9qqRtrJOtsy4YIEZKYI%2FSBJP3QJtMez1fqQceRmOh2JwW75CDaGJnEgGaQr2fp19yBMhiwbEo9G0%2BZ2%2BtMv0uwNv40vdV743HQpAcPuiKVSjvYk5bQqHMTsj1XwuHbv31LKdYwZNXSk768LYerAK7RDE89P9acQHgnW00warB1FEouEip8dJProdpx6cK8z%2B5kpSb986OSAVlTKBbLOIE8zDGTqU1TsxtcNhEeFnG%2FkDdKtCDbnUPrJVJedeH7zNcsfEIfODumdwYef6TxxnsmmXzKZihF7e3o%2BthvM%2BYN5wonkErVxyJyKrtFUAWzzBtVmObHaeo9GUNM0pzLovfSDV5us7fUf%2F4GwuEXRDjJuWrcZya6etDTTV13FXVijmJRtq9tOVsezxzoGr%2Bus0fEjrSxNpTEeyYFgRmbT1KHC6nR13XijvOHzEeD9cxgn1lZzQhKh81KyRT2OcbcFSP73eRl9jq89V7y%2FSTAbjtqK9G9uyjsaT57eZ5wCEu8Oy0ASap5oyFEQ40PpD%2BS9ewBePv17LD%2B6xhzOI9zLbVUMIJq7DIkKONKV0P1xQq1gbWcKkOiiQ89iZ4bDRPdc%2FOwMnXFz71uBJ%2B72R2cABforfM8H8VkXmwbUbmNQr%2BMo%2FDTu%2F%2Fw%3D%3D,f,http-diff,https://explorer.ooni.torproject.org/measurement/20171124T010452Z_AS36992_NoX9kGPiWk2nSNilHYukz5FOEMUj9xw5EntIv8bjQFtmUNjVSV?input=http://www.unhcr.org,http://api.ooni.io/api/v1/measurement/temp-id-138781011
